-6.886114897837329911e-04 -6.886114897837329911e-04 5.543099642852472543e-04 3.040143894223422232e-03 5.525940252031719298e-03 6.768814741374318440e-03 8.011668318032929420e-03 1.049729737592543927e-02 1.422548814306537693e-02 1.795328342044056474e-02 2.168057962967226762e-02 2.540727324786580185e-02 2.913326081910102422e-02 3.409996728777985042e-02 3.906499000111705866e-02 4.402808450250996625e-02 5.022886928645058091e-02 5.518673356433068805e-02 6.138021073170225883e-02 6.880610715317950210e-02 7.498857032316615101e-02 8.239988220478933201e-02 8.980209135285263655e-02 9.842542347603686070e-02 1.070339995027031199e-01 1.156265574789201028e-01 1.254254036567071795e-01 1.351998397892658077e-01 1.449480316895209175e-01 1.558811197006058913e-01 1.679842465106065885e-01 1.800369406766294256e-01 1.932326161662302755e-01 2.063587563058690011e-01 2.205938048566563892e-01 2.323852580761262554e-01 2.452772967805101623e-01 2.569226577207667228e-01 2.673401787514285144e-01 2.776955799937103619e-01 2.868466017152373482e-01 2.959455721096403980e-01 3.038634178854657808e-01 3.106169425248436755e-01 3.162210571857491659e-01 3.218031890305245724e-01 3.262528653991724203e-01 3.295806732822477714e-01 3.306881302723314597e-01 3.329003119644352027e-01
-6.886114897837329911e-04 -6.886114897837329911e-04 5.543099642852472543e-04 3.040143894223422232e-03 5.525940252031719298e-03 6.768814741374318440e-03 8.011668318032929420e-03 1.049729737592543927e-02 1.422548814306537693e-02 1.795328342044056474e-02 2.168057962967226762e-02 2.540727324786580185e-02 2.913326081910102422e-02 3.409996728777985042e-02 3.906499000111705866e-02 4.402808450250996625e-02 5.022886928645058091e-02 5.518673356433068805e-02 6.138021073170225883e-02 6.880610715317950210e-02 7.498857032316615101e-02 8.239988220478933201e-02 8.980209135285263655e-02 9.842542347603686070e-02 1.070339995027031199e-01 1.156265574789201028e-01 1.254254036567071795e-01 1.351998397892658077e-01 1.449480316895209175e-01 1.558811197006058913e-01 1.679842465106065885e-01 1.800369406766294256e-01 1.932326161662302755e-01 2.063587563058690011e-01 2.194110421431246238e-01 2.323852580761262554e-01 2.452772967805101623e-01 2.569226577207667228e-01 2.673401787514285144e-01 2.776955799937103619e-01 2.868466017152373482e-01 2.959455721096403980e-01 3.038634178854657808e-01 3.117395095105278680e-01 3.173392518483750813e-01 3.229169510007739996e-01 3.273630385286580013e-01 3.306881302723314597e-01 3.329003119644352027e-01 3.340050320888102720e-01
-6.886114897837329911e-04 -6.886114897837329911e-04 5.543099642852472543e-04 3.040143894223422232e-03 5.525940252031719298e-03 6.768814741374318440e-03 8.011668318032929420e-03 1.049729737592543927e-02 1.422548814306537693e-02 1.795328342044056474e-02 2.168057962967226762e-02 2.540727324786580185e-02 2.913326081910102422e-02 3.409996728777985042e-02 3.906499000111705866e-02 4.402808450250996625e-02 5.022886928645058091e-02 5.518673356433068805e-02 6.138021073170225883e-02 6.880610715317950210e-02 7.498857032316615101e-02 8.239988220478933201e-02 8.980209135285263655e-02 9.842542347603686070e-02 1.070339995027031199e-01 1.156265574789201028e-01 1.254254036567071795e-01 1.351998397892658077e-01 1.449480316895209175e-01 1.558811197006058913e-01 1.679842465106065885e-01 1.800369406766294256e-01 1.932326161662302755e-01 2.063587563058690011e-01 2.194110421431246238e-01 2.323852580761262554e-01 2.452772967805101623e-01 2.569226577207667228e-01 2.673401787514285144e-01 2.788422575469463593e-01 2.879868474182844529e-01 2.970792163733300684e-01 3.049911503512300337e-01 3.128612069165269127e-01 3.184565647650812736e-01 3.240298192901385765e-01 3.284723085969162293e-01 3.317946772642370035e-01 3.340050320888102720e-01 3.362117195207577347e-01
-6.886114897837329911e-04 -6.886114897837329911e-04 5.543099642852472543e-04 3.040143894223422232e-03 5.525940252031719298e-03 6.768814741374318440e-03 8.011668318032929420e-03 1.049729737592543927e-02 1.422548814306537693e-02 1.795328342044056474e-02 2.168057962967226762e-02 2.540727324786580185e-02 2.913326081910102422e-02 3.409996728777985042e-02 3.906499000111705866e-02 4.402808450250996625e-02 5.022886928645058091e-02 5.518673356433068805e-02 6.138021073170225883e-02 6.880610715317950210e-02 7.498857032316615101e-02 8.239988220478933201e-02 8.980209135285263655e-02 9.842542347603686070e-02 1.070339995027031199e-01 1.156265574789201028e-01 1.254254036567071795e-01 1.351998397892658077e-01 1.449480316895209175e-01 1.558811197006058913e-01 1.679842465106065885e-01 1.800369406766294256e-01 1.920358169803925708e-01 2.063587563058690011e-01 2.194110421431246238e-01 2.323852580761262554e-01 2.452772967805101623e-01 2.569226577207667228e-01 2.684938838538790118e-01 2.788422575469463593e-01 2.891262771231583595e-01 2.982120237588357092e-01 3.061180281395664005e-01 3.128612069165269127e-01 3.195729935303182057e-01 3.251417915395255487e-01 3.295806732822477714e-01 3.329003119644352027e-01 3.351088353626701655e-01 3.373136823072626633e-01
-6.886114897837329911e-04 -6.886114897837329911e-04 5.543099642852472543e-04 3.040143894223422232e-03 5.525940252031719298e-03 6.768814741374318440e-03 8.011668318032929420e-03 1.049729737592543927e-02 1.422548814306537693e-02 1.795328342044056474e-02 2.168057962967226762e-02 2.540727324786580185e-02 2.913326081910102422e-02 3.409996728777985042e-02 3.906499000111705866e-02 4.402808450250996625e-02 5.022886928645058091e-02 5.518673356433068805e-02 6.138021073170225883e-02 6.880610715317950210e-02 7.498857032316615101e-02 8.239988220478933201e-02 8.980209135285263655e-02 9.842542347603686070e-02 1.070339995027031199e-01 1.156265574789201028e-01 1.254254036567071795e-01 1.351998397892658077e-01 1.449480316895209175e-01 1.558811197006058913e-01 1.667761469135118080e-01 1.788340376919542729e-01 1.920358169803925708e-01 2.051684584973953174e-01 2.194110421431246238e-01 2.323852580761262554e-01 2.452772967805101623e-01 2.580831638264750039e-01 2.684938838538790118e-01 2.799881405470868723e-01 2.891262771231583595e-01 2.982120237588357092e-01 3.072440487439520029e-01 3.139820322911756612e-01 3.206885357478012066e-01 3.262528653991724203e-01 3.306881302723314597e-01 3.340050320888102720e-01 3.362117195207577347e-01 3.384147214758296829e-01
-6.886114897837329911e-04 -6.886114897837329911e-04 5.543099642852472543e-04 3.040143894223422232e-03 5.525940252031719298e-03 6.768814741374318440e-03 8.011668318032929420e-03 1.049729737592543927e-02 1.422548814306537693e-02 1.795328342044056474e-02 2.168057962967226762e-02 2.540727324786580185e-02 2.913326081910102422e-02 3.409996728777985042e-02 3.906499000111705866e-02 4.402808450250996625e-02 5.022886928645058091e-02 5.518673356433068805e-02 6.138021073170225883e-02 6.880610715317950210e-02 7.498857032316615101e-02 8.239988220478933201e-02 8.980209135285263655e-02 9.842542347603686070e-02 1.070339995027031199e-01 1.156265574789201028e-01 1.254254036567071795e-01 1.351998397892658077e-01 1.449480316895209175e-01 1.558811197006058913e-01 1.667761469135118080e-01 1.788340376919542729e-01 1.920358169803925708e-01 2.051684584973953174e-01 2.194110421431246238e-01 2.323852580761262554e-01 2.452772967805101623e-01 2.580831638264750039e-01 2.696468191919371704e-01 2.799881405470868723e-01 2.902648881887589516e-01 2.993439916963517855e-01 3.072440487439520029e-01 3.151019831920037206e-01 3.218031890305245724e-01 3.273630385286580013e-01 3.317946772642370035e-01 3.351088353626701655e-01 3.373136823072626633e-01 3.395148347895707852e-01
-6.886114897837329911e-04 -6.886114897837329911e-04 5.543099642852472543e-04 3.040143894223422232e-03 5.525940252031719298e-03 6.768814741374318440e-03 8.011668318032929420e-03 1.049729737592543927e-02 1.422548814306537693e-02 1.795328342044056474e-02 2.168057962967226762e-02 2.540727324786580185e-02 2.913326081910102422e-02 3.409996728777985042e-02 3.906499000111705866e-02 4.402808450250996625e-02 5.022886928645058091e-02 5.518673356433068805e-02 6.138021073170225883e-02 6.880610715317950210e-02 7.498857032316615101e-02 8.239988220478933201e-02 8.980209135285263655e-02 9.842542347603686070e-02 1.070339995027031199e-01 1.156265574789201028e-01 1.254254036567071795e-01 1.351998397892658077e-01 1.449480316895209175e-01 1.558811197006058913e-01 1.667761469135118080e-01 1.788340376919542729e-01 1.920358169803925708e-01 2.051684584973953174e-01 2.194110421431246238e-01 2.323852580761262554e-01 2.452772967805101623e-01 2.580831638264750039e-01 2.696468191919371704e-01 2.811332262829273620e-01 2.902648881887589516e-01 3.004751176250657907e-01 3.083692096669692351e-01 3.162210571857491659e-01 3.229169510007739996e-01 3.284723085969162293e-01 3.329003119644352027e-01 3.362117195207577347e-01 3.384147214758296829e-01 3.406140200210744928e-01
-6.886114897837329911e-04 -6.886114897837329911e-04 5.543099642852472543e-04 3.040143894223422232e-03 5.525940252031719298e-03 6.768814741374318440e-03 8.011668318032929420e-03 1.049729737592543927e-02 1.422548814306537693e-02 1.795328342044056474e-02 2.168057962967226762e-02 2.540727324786580185e-02 2.913326081910102422e-02 3.409996728777985042e-02 3.906499000111705866e-02 4.402808450250996625e-02 5.022886928645058091e-02 5.518673356433068805e-02 6.138021073170225883e-02 6.880610715317950210e-02 7.498857032316615101e-02 8.239988220478933201e-02 8.980209135285263655e-02 9.842542347603686070e-02 1.070339995027031199e-01 1.156265574789201028e-01 1.254254036567071795e-01 1.351998397892658077e-01 1.449480316895209175e-01 1.558811197006058913e-01 1.667761469135118080e-01 1.788340376919542729e-01 1.920358169803925708e-01 2.051684584973953174e-01 2.194110421431246238e-01 2.323852580761262554e-01 2.452772967805101623e-01 2.580831638264750039e-01 2.696468191919371704e-01 2.811332262829273620e-01 2.914026779828370328e-01 3.004751176250657907e-01 3.094935084203208064e-01 3.173392518483750813e-01 3.240298192901385765e-01 3.295806732822477714e-01 3.340050320888102720e-01 3.373136823072626633e-01 3.395148347895707852e-01 3.428095973751674186e-01
-6.886114897837329911e-04 -6.886114897837329911e-04 5.543099642852472543e-04 3.040143894223422232e-03 5.525940252031719298e-03 6.768814741374318440e-03 8.011668318032929420e-03 1.049729737592543927e-02 1.422548814306537693e-02 1.795328342044056474e-02 2.168057962967226762e-02 2.540727324786580185e-02 2.913326081910102422e-02 3.409996728777985042e-02 3.906499000111705866e-02 4.402808450250996625e-02 5.022886928645058091e-02 5.518673356433068805e-02 6.138021073170225883e-02 6.880610715317950210e-02 7.498857032316615101e-02 8.239988220478933201e-02 8.980209135285263655e-02 9.842542347603686070e-02 1.070339995027031199e-01 1.156265574789201028e-01 1.254254036567071795e-01 1.351998397892658077e-01 1.449480316895209175e-01 1.558811197006058913e-01 1.667761469135118080e-01 1.788340376919542729e-01 1.908384463413029530e-01 2.051684584973953174e-01 2.182276341497897676e-01 2.323852580761262554e-01 2.452772967805101623e-01 2.580831638264750039e-01 2.707989819770769691e-01 2.822775120519589453e-01 2.925396438820087042e-01 3.016053989931707369e-01 3.106169425248436755e-01 3.184565647650812736e-01 3.251417915395255487e-01 3.306881302723314597e-01 3.362117195207577347e-01 3.395148347895707852e-01 3.417122749524157954e-01 3.439059850904073734e-01
-6.886114897837329911e-04 -6.886114897837329911e-04 5.543099642852472543e-04 3.040143894223422232e-03 5.525940252031719298e-03 6.768814741374318440e-03 8.011668318032929420e-03 1.049729737592543927e-02 1.422548814306537693e-02 1.795328342044056474e-02 2.168057962967226762e-02 2.540727324786580185e-02 2.913326081910102422e-02 3.409996728777985042e-02 3.906499000111705866e-02 4.402808450250996625e-02 5.022886928645058091e-02 5.518673356433068805e-02 6.138021073170225883e-02 6.880610715317950210e-02 7.498857032316615101e-02 8.239988220478933201e-02 8.980209135285263655e-02 9.842542347603686070e-02 1.070339995027031199e-01 1.156265574789201028e-01 1.242018449827936299e-01 1.339794330776240827e-01 1.449480316895209175e-01 1.558811197006058913e-01 1.667761469135118080e-01 1.788340376919542729e-01 1.908384463413029530e-01 2.039775534627151221e-01 2.182276341497897676e-01 2.323852580761262554e-01 2.452772967805101623e-01 2.592429256436494800e-01 2.707989819770769691e-01 2.822775120519589453e-01 2.925396438820087042e-01 3.027348332578844725e-01 3.117395095105278680e-01 3.195729935303182057e-01 3.262528653991724203e-01 3.317946772642370035e-01 3.373136823072626633e-01 3.406140200210744928e-01 3.428095973751674186e-01 3.450014359087286153e-01
